CREN	CINC	k0	k4	sites
Cre12.g491000	g4943	0.135804253045142	0.5048944245228003	1985.0
Cre12.g490850	g4944	0.0431452610401934	0.2488769957738726	3305.0
Cre12.g490800	g4946	0.2351900435878678	0.6614087948790839	4574.0
Cre12.g490750	g4947	0.1723175304044453	0.476587643429318	1117.0
Cre12.g490700	g4948	0.0199016652194742	0.2932552686997007	957.0
Cre12.g490650	g4949	0.0654722993105784	0.3939497309405888	957.0
Cre12.g490600	g4950	0.0611197756883871	0.3998741853164203	713.0
Cre12.g490550	g4951	0.2221993621073792	0.3977538284921792	1097.0
Cre12.g490500	g4952	0.036953286755087	0.2302687764711839	620.0
Cre12.g490350	g4955	0.0166757753907428	0.1336226599839682	2007.0
Cre12.g499150	g4976	0.2249974551902205	0.3831192178244929	716.0
Cre03.g198200	g4982	0.0470668837735528	0.4427624604789628	9990.0
Cre03.g198150	g4983	0.1008555529685929	0.5696856521910565	1029.0
Cre03.g198100	g4984	0.0057361656286926	0.6671403681071628	271.0
Cre03.g198050	g4986	0.0625734960196641	0.4974706630576981	1767.0
Cre03.g198000	g4988	0.0179112990025405	0.5308094849858235	509.0
Cre03.g197900	g4989	0.0637884244636166	0.3578408227609496	1767.0
Cre03.g197850	g4990	0.0671589333302045	0.4728570551978773	700.0
Cre03.g197800	g4991	0.1152665341442342	0.4520551609268828	2449.0
Cre03.g197750	g4992	0.079439264162803	0.6227612265550728	597.0
Cre03.g197700	g4993	0.1261685781141583	0.4254576612772475	5202.0
Cre03.g197650	g4994	0.0642103145422438	0.4369539796200909	781.0
Cre03.g197600	g4995	0.0840347877592127	0.4572749192496257	1840.0
Cre03.g197550	g4996	0.0368624558337083	0.2667776989118254	217.0
Cre03.g197500	g4997	0.0586577404204287	0.3986743290432345	1257.0
Cre03.g197450	g4998	0.1935609354764618	0.4755483316905781	8118.0
Cre03.g197400	g4999	0.036781563800702	0.3231257266752174	2476.0
Cre03.g197350	g5000	0.0138426748329874	0.3033323517093535	2481.0
Cre03.g197300	g5001	0.0751322770916233	0.4329015074339964	3484.0
Cre03.g197250	g5002	0.1374005911134221	0.4817944731826623	2544.0
Cre03.g197200	g5003	0.1855257779012001	0.5737296863484007	933.0
Cre03.g197150	g5004	0.2172144120791551	0.5563178855847721	2597.0
Cre03.g197100	g5005	0.0953663816139349	0.422807574827715	1313.0
Cre03.g197050	g5006	0.0905206843978814	0.511838918582398	590.0
Cre03.g197000	g5007	0.0096309509612434	0.3151446861138058	982.0
Cre03.g196950	g5008	0.0618198742716094	0.4951056630688314	1418.0
Cre03.g196900	g5009	0.0347947796772828	0.2290362371633863	764.0
Cre03.g196850	g5010	0.0051405273208441	0.1535958094845099	1565.0
Cre03.g196651	g5012	0.1181272596270089	0.4877302664125899	1773.0
Cre03.g196600	g5013	0.0966260775737825	0.390023754505285	3422.0
Cre03.g196550	g5014	0.2710691600229977	0.7373245511596991	319.0
Cre03.g196500	g5015	0.0399881484023678	0.389252429573417	964.0
Cre03.g196450	g5016	0.0322630388127681	0.3439312000665846	1884.0
Cre03.g196400	g5017	0.032992871388305	0.3111351300248554	2538.0
Cre03.g196350	g5018	0.0721586150702532	0.3550322352932811	616.0
Cre03.g196300	g5019	0.1704043839923164	0.4526979531965711	1430.0
Cre03.g196250	g5020	0.0939258636719728	0.4955339286050936	935.0
Cre03.g196150	g5021	0.0514781764406213	0.3808079679214369	647.0
Cre03.g196100	g5022	0.1098993367067769	0.3642333278518732	1556.0
Cre03.g196050	g5023	0.0115832418206052	0.3040988310811232	523.0
Cre03.g196000	g5024	0.0521301586352663	0.4060174967393847	1318.0
Cre03.g195950	g5027	0.3052326181451147	0.3683976707941268	1017.0
Cre03.g195900	g5028	0.1922784968024098	0.4330628713101582	2530.0
Cre03.g195850	g5029	0.0544506096473628	0.3878288094381255	724.0
Cre03.g800369	g5030	0.0265045248339816	0.5149743746540637	289.0
Cre03.g195750	g5031	0.0554408489495302	0.3366340528037921	1934.0
Cre03.g195700	g5032	0.0426344280536062	0.3941488283667645	1438.0
Cre03.g195650	g5033	0.0147970274297308	0.1697348445566165	408.0
Cre03.g195600	g5034	0.1660727565412631	0.4684081864779773	1866.0
Cre03.g195500	g5035	0.0246597555893672	0.3127097178615904	1137.0
Cre03.g195450	g5036	0.0265749678737915	0.334261626054398	1236.0
Cre03.g195410	g5037	0.1198557571067992	0.6100202633022154	512.0
Cre03.g195388	g5038	0.0676688186945442	0.536715027309003	264.0
Cre03.g195366	g5039	0.0760462998550578	0.4195511897781993	3269.0
Cre03.g195300	g5041	0.1649454272829232	0.4697259464332602	2106.0
Cre03.g195250	g5042	0.1712357507764915	0.5243649034651178	1419.0
Cre03.g195200	g5043	0.0463269025415749	0.2471094008476817	899.0
Cre03.g195100	g5045	0.2271993806260213	0.5665798946078078	1843.0
Cre03.g195050	g5046	0.0492815972143211	0.2805366839060891	942.0
Cre03.g195000	g5047	0.0660426415433871	0.556453008547033	276.0
Cre03.g194950	g5048	0.0503597621121726	0.3218301533739037	2061.0
Cre03.g194900	g5049	0.1519362964827881	0.385189408413339	7155.0
Cre03.g194850	g5052	0.0250145795213324	0.239796147353123	1052.0
Cre03.g194800	g5053	0.0231914327539396	0.2999589861634248	1280.0
Cre03.g194750	g5055	0.0238115237359352	1.4008090321544828	201.0
Cre03.g194700	g5056	0.1600781316015248	0.4452647902719804	3672.0
Cre03.g194650	g5057	0.2305171918842437	0.389777473348506	1598.0
Cre03.g194600	g5058	0.2425356250769004	0.4031585778746253	1446.0
Cre03.g194450	g5059	0.0455411443022056	0.4159561996536002	673.0
Cre03.g194400	g5060	0.0110007210541897	0.2692088193549536	958.0
Cre03.g194350	g5061	0.032450326518871	0.2410551038259558	1937.0
Cre03.g194300	g5062	0.0412317555544233	0.2851540810116948	1050.0
Cre03.g194250	g5063	0.0239846019911514	0.2843236742005665	712.0
Cre03.g194200	g5064	0.0110397577443498	0.1316857801350839	1093.0
Cre03.g194150	g5065	0.0938291245661958	0.4309470275371272	1197.0
Cre03.g194100	g5066	0.0954881754789691	0.3618196119332194	4854.0
Cre03.g194050	g5067	0.3470987603425376	0.3596798101964146	1024.0
Cre03.g194000	g5068	0.0129571328939017	0.2959554286020864	1520.0
Cre03.g193950	g5069	0.0068807822070309	0.2846172162786777	433.0
Cre03.g193900	g5070	0.0463467894513492	0.4499172653050219	678.0
Cre03.g193850	g5071	0.018462470726517	0.2923492435228237	966.0
Cre03.g193800	g5072	0.0240187598703933	0.1424883221546428	1483.0
Cre03.g193750	g5073	0.0073620223032423	0.1474872427110252	1244.0
Cre03.g193700	g5074	0.0326849105280187	0.2668799031159831	1460.0
Cre03.g192750	g5075	0.2744981920520618	0.4408399986765892	1330.0
Cre03.g193550	g5076	0.0451263910998396	0.2454096834063121	423.0
Cre03.g193500	g5077	0.0747569548732136	0.3178801375598691	3175.0
Cre03.g193450	g5078	0.139968440155272	0.4141789877457454	2741.0
Cre03.g193400	g5079	0.2042812419759012	0.3766927672147995	1999.0
Cre03.g193350	g5080	0.0491012999232543	0.322424350084085	800.0
Cre03.g193300	g5081	0.0235775800676732	0.4321316279808307	784.0
Cre03.g193250	g5082	0.1149519256495894	0.2693332490524602	697.0
Cre03.g193200	g5083	0.0674611774972046	0.4142608754306632	1688.0
Cre03.g193150	g5084	0.0432663720113219	0.4326655308330625	506.0
Cre03.g193100	g5085	0.1403863752571555	0.3406914542081973	2109.0
Cre03.g193050	g5086	0.0894794503558323	0.3333662324279255	1814.0
Cre03.g193000	g5087	0.0297068535712843	0.3596798101964146	622.0
Cre03.g192900	g5090	0.1420635438180637	0.4269435640707429	4747.0
Cre03.g192850	g5091	0.0399233355705139	0.2252811744376499	2764.0
Cre03.g192600	g5092	0.0511868254005801	0.412799349622874	605.0
Cre03.g192550	g5093	0.0566918457942295	0.3076117180654431	4008.0
Cre03.g192350	g5095	0.0590582756336669	0.2707600091529978	1355.0
Cre03.g192450	g5097	0.1969857720268245	0.5354235934987381	11138.0
Cre03.g800360	g5098	0.2326161962278796	0.5421172115295464	335.0
Cre03.g192250	g5099	0.0928446495971413	0.4434456758777289	8780.0
Cre03.g192201	g5100	0.0855627654227791	0.4756432600701192	1136.0
Cre03.g192100	g5101	0.1338523003101321	0.5089235679492565	1357.0
Cre03.g192050	g5102	0.0817269748287058	0.3064911776071983	1574.0
Cre03.g192000	g5103	0.024680890297773	0.1934396040816225	1016.0
Cre03.g191950	g5104	0.0609782105530426	0.2940315658320178	1069.0
Cre03.g191900	g5105	0.0856731396562627	0.2573414831505217	9558.0
Cre03.g191850	g5106	0.0345823970762451	0.3448943851304724	783.0
Cre03.g191800	g5107	0.1113150038387049	0.2126814678743456	659.0
Cre03.g191750	g5109	0.315609006267411	0.6250400939396898	3065.0
Cre03.g191650	g5110	0.3517388311180431	0.5355092392679301	3942.0
Cre03.g191600	g5111	0.4968668503795224	0.859186686050718	3208.0
Cre03.g191550	g5112	0.3523273038537451	0.5399479792480989	3569.0
Cre03.g191500	g5113	0.0823895849853044	0.3602748122109616	1926.0
Cre03.g191450	g5114	0.0314535047599239	0.2560922912306167	1426.0
Cre03.g191400	g5117	0.2739742997871222	0.5373030320431594	1127.0
Cre03.g191350	g5118	0.1469069582478462	0.4146927575560559	6444.0
Cre03.g191300	g5119	0.2006431946401694	0.4385534115395704	1067.0
Cre03.g191250	g5120	0.0847526511915651	0.3132119444180077	879.0
Cre03.g191200	g5121	0.1202164053367978	0.4251120304408606	5033.0
Cre03.g191150	g5122	0.0826908446422898	0.3816101629894278	1546.0
Cre03.g191100	g5123	0.091437290141352	0.3343667771435411	2184.0
Cre03.g191050	g5124	-0.0	0.1423174014611045	662.0
Cre03.g800356	g5125	0.1601328941147834	0.462739364695786	1186.0
Cre03.g190900	g5127	0.0725744226352854	0.3449918763563993	3263.0
Cre03.g190850	g5128	0.0353663534379582	0.2653146802956403	835.0
Cre03.g190800	g5129	0.0811601884801745	0.2678280273110574	540.0
Cre03.g190750	g5130	0.0831876733823881	0.2996999914918247	805.0
Cre03.g190650	g5131	0.3370396056848471	0.5353902028954557	3598.0
Cre03.g190550	g5133	0.0756970719603389	0.3364646502689684	5245.0
Cre03.g190500	g5134	0.0251500036389132	0.2182310988815675	2697.0
Cre03.g190450	g5135	0.1857385653916267	0.515952091010395	2571.0
Cre03.g190250	g5136	0.1481285499115085	0.5556762088918838	3563.0
Cre03.g190200	g5137	0.1565661103965825	0.4516315517656639	973.0
Cre03.g190150	g5138	0.0274181968003481	0.2976976542437453	812.0
Cre03.g190100	g5139	0.0198546219847659	0.1482976366100997	2133.0
Cre03.g800353	g5140	0.1036581437598611	0.3802009262047681	1284.0
Cre03.g190000	g5141	0.1380937378448289	0.4434878390261261	2075.0
Cre03.g189950	g5142	0.0360971920840668	0.3317772487827115	1717.0
Cre03.g189901	g5143	0.0331088240729695	0.4598283546648066	369.0
Cre03.g189850	g5144	0.1170101288412716	0.3807848451084678	2163.0
Cre03.g189800	g5145	0.0202458518642174	0.1638485694469643	1223.0
Cre03.g189700	g5146	0.0465666780427054	0.3609773883747517	929.0
Cre03.g189650	g5147	0.0185512721296829	0.2227087741199771	4399.0
Cre03.g189605	g5149	0.0304942184163953	0.3392505315747769	2929.0
Cre03.g189600	g5150	0.1281603058108117	0.4281814703360754	590.0
Cre03.g189550	g5152	0.0383136114316167	0.2643669690978002	901.0
Cre03.g189500	g5153	0.0359781208395222	0.3783037919723009	650.0
Cre03.g189450	g5154	0.0191093139757386	0.2729740329010588	566.0
Cre03.g189400	g5155	0.0109611011980867	0.1547523247483713	1400.0
Cre03.g189350	g5156	0.0304095707957624	0.2950078106818646	441.0
Cre03.g189300	g5157	0.0639819366893244	0.2892468606089886	922.0
Cre03.g189250	g5158	-0.0	0.2106767890998016	635.0
Cre03.g189200	g5159	0.0314182062818701	0.3681187177944909	290.0
Cre03.g189150	g5160	0.2002074450023842	0.5272618980590987	12045.0
Cre03.g189100	g5161	0.0537142229868646	0.3066541998223341	718.0
Cre03.g189050	g5163	0.08164791407044	0.2635484151284164	1347.0
Cre03.g189000	g5164	0.0779168836299152	0.2368076147510945	2542.0
Cre03.g188950	g5166	0.0602373133621544	0.3024630616213531	1243.0
Cre03.g188900	g5167	0.0628640039123036	0.3786281864410259	324.0
Cre03.g188800	g5168	0.0213309791982914	0.1537274461676034	1418.0
Cre03.g188750	g5169	0.0263718852095198	0.2949269546863143	2296.0
Cre03.g188700	g5170	0.0556635191472901	0.2382028142376226	728.0
Cre03.g188650	g5171	0.060516683437607	0.3546797916777726	673.0
Cre03.g188600	g5172	0.1974122370401002	0.406974200566181	1771.0
Cre03.g188550	g5173	0.0431256509016318	0.3034580792266866	2685.0
Cre03.g188500	g5174	0.0154247081861077	0.1996136217835302	594.0
Cre03.g188450	g5175	0.0135138791270087	0.2192130100388624	690.0
Cre03.g188400	g5177	0.0771708173719745	0.2989228271006033	1809.0
Cre03.g188300	g5178	0.0489023953580715	0.389252429573417	1843.0
Cre03.g188250	g5179	0.032176516158157	0.1725277723752158	1508.0
Cre03.g188200	g5180	0.0313891963894931	0.3537858702370237	848.0
Cre03.g188100	g5181	0.1825161804322339	0.4854448320363561	4407.0
Cre03.g188050	g5182	0.5342247095810261	0.6384030865157015	569.0
Cre03.g800348	g5184	0.0458843411971802	0.1946896005968287	3209.0
Cre03.g187950	g5185	0.0954083955625768	0.3802598288485455	4394.0
Cre03.g187700	g5188	0.2099123585090526	0.5138362566470106	8359.0
Cre03.g187650	g5189	0.1231774098397686	0.3002820289505198	1683.0
Cre03.g187550	g5190	0.082785537071527	0.4318880087717505	2400.0
Cre03.g187500	g5191	0.094613463995175	0.4056773092524515	706.0
Cre03.g187450	g5192	0.0174426466232004	0.1237667921483568	792.0
Cre03.g187400	g5193	0.1010419334960067	0.4432424718440698	7981.0
Cre03.g187350	g5194	0.0340285180654848	0.2797962630401288	1585.0
Cre03.g187300	g5195	0.161054192095764	0.5368239518607884	2666.0
Cre03.g187250	g5196	0.0906273548574553	0.2964845524831097	254.0
Cre03.g187200	g5197	-0.0	0.2675062079540493	354.0
Cre03.g187150	g5198	0.0340604820385404	0.173277189084839	1478.0
Cre03.g187100	g5199	0.3768325087598896	0.5827714984054856	2066.0
Cre03.g187050	g5200	0.0421277036002909	0.3187941015064242	1450.0
Cre03.g187000	g5201	0.0641438434114433	0.2847355688116676	3134.0
Cre03.g186950	g5202	0.0840692523743983	0.2228955255236997	1063.0
Cre03.g186900	g5203	0.0149630898145115	0.1959116244477132	197.0
Cre03.g186750	g5204	0.076029552554918	0.4153056176193013	5519.0
Cre03.g169250	g5205	0.2691892496280155	0.6953555609236657	1344.0
Cre03.g186650	g5210	0.0671777441715203	0.4328292416113386	764.0
Cre03.g186600	g5211	0.3103189624275607	0.5716050390351726	1222.0
Cre03.g186550	g5212	0.1306163036901689	0.3992451821480631	4084.0
Cre03.g186500	g5213	0.0995861484852913	0.3596798101964146	2434.0
Cre03.g186450	g5214	0.1460526774128206	0.4603216134790349	2168.0
Cre03.g186400	g5215	0.0724061566660024	0.3657774047588524	927.0
Cre03.g186350	g5216	0.0827418418935576	0.3975806649865807	1302.0
Cre03.g186300	g5217	0.0060944977307029	0.2403020021732365	1055.0
Cre03.g186250	g5218	0.1224749058606346	0.4663602122171592	2630.0
Cre03.g186200	g5219	0.0362926831110787	0.2837092258530057	1338.0
Cre03.g186150	g5220	0.0146346106676862	0.3960505726503726	530.0
Cre03.g186100	g5221	0.1076471072317835	0.4378755679397218	1097.0
Cre03.g186050	g5222	0.0730214291946803	0.3060243777100576	950.0
Cre03.g186000	g5223	0.0682288336542949	0.3450926404845214	995.0
Cre03.g185950	g5224	0.0490667202306791	0.4090397241235933	2945.0
Cre03.g185900	g5225	0.1725915838336653	0.3436763580661714	1097.0
Cre03.g185850	g5226	0.0181996797690069	0.2337826039279845	1107.0
Cre03.g185800	g5227	0.0632329783792083	0.3800200398608102	1360.0
Cre03.g185750	g5228	0.0554039211102669	0.4443162505547007	867.0
Cre03.g185700	g5229	0.2490692009578013	0.6208030008995326	1506.0
Cre03.g185650	g5230	0.0150323012511738	0.1816050390036486	2691.0
Cre03.g185600	g5231	0.053929474710356	0.433283259685033	654.0
Cre03.g185550	g5232	0.0012914338102647	0.0941674004923228	1153.0
Cre03.g185500	g5236	0.0321710091913851	0.2123547594564377	4568.0
Cre03.g185450	g5237	0.1733280589905251	0.5019597743649764	4081.0
Cre03.g185400	g5238	0.2115832705517441	0.5662999771283774	1346.0
Cre03.g185300	g5240	0.0472225181844347	0.2635484151284164	1356.0
Cre03.g185250	g5241	0.0188797154433761	0.2273729473752639	1757.0
Cre03.g185200	g5242	0.0087464548108822	0.2370639483290159	1229.0
Cre03.g185150	g5243	0.0819281721636286	0.4920325727674262	1031.0
Cre03.g185100	g5244	0.0332925670328009	0.3383513587060146	1132.0
Cre03.g185050	g5245	0.0191093139757386	0.3481773191426833	1391.0
Cre03.g185000	g5246	0.0814229247523155	0.3105349647144972	8626.0
Cre03.g184900	g5247	0.1414850164281926	0.3703847198520027	5002.0
Cre03.g184850	g5248	0.023202326237458	0.2372529961591177	873.0
Cre03.g184800	g5249	0.0855467489044093	0.2970032247029515	2364.0
Cre03.g184750	g5250	0.0897959481907419	0.5716050390351726	911.0
Cre03.g184700	g5251	0.0469550457633338	0.2966360829412472	1120.0
Cre03.g184651	g5252	0.133686173554739	0.4077767938275748	937.0
Cre03.g184600	g5253	0.1126844626118264	0.4791563910905511	2312.0
Cre03.g184550	g5254	0.0233272392257081	0.2855793716383446	870.0
Cre03.g184500	g5255	0.049559309698746	0.4019711977781498	1758.0
Cre03.g184450	g5256	0.021235846719392	0.4080384535457334	1839.0
Cre03.g184400	g5257	0.0261871988296709	0.5899358904045316	408.0
Cre03.g184350	g5258	0.1060587405373714	0.4660801274578212	2975.0
Cre03.g184300	g5259	0.1212648828869708	0.4607747270301233	2025.0
Cre03.g184250	g5260	0.0962570969035392	0.4346797997735476	698.0
Cre03.g184200	g5261	0.0861764810097641	0.3962749136503627	4931.0
Cre03.g184151	g5262	0.0342134575957622	0.5068165783860571	465.0
Cre03.g184100	g5263	0.1138694400752267	0.4099077797760524	889.0
Cre03.g184050	g5264	0.094810443641744	0.4789607261547714	989.0
Cre03.g184000	g5265	0.051936690487342	0.2738720468131065	1279.0
Cre03.g183900	g5266	0.0480163940736982	0.3791614249988601	396.0
Cre03.g183850	g5267	0.014803112128741	0.467904791007405	928.0
Cre03.g183800	g5268	0.050404800877695	0.3279996352171402	1198.0
Cre03.g183750	g5269	0.1316983115942682	0.3749669636468151	2943.0
Cre03.g183700	g5270	0.1174119134835858	0.4149725433382639	8040.0
Cre03.g183650	g5271	0.1400387288367957	0.512322633529833	2419.0
Cre03.g183600	g5272	0.1006125098404415	0.3831192178244929	948.0
Cre03.g183550	g5273	0.0376648177342698	0.3040988310811232	741.0
Cre03.g183500	g5274	0.1320971899095251	0.3519411344876209	493.0
Cre03.g183451	g5275	0.305883029033867	0.6799638279237357	2268.0
Cre03.g183400	g5276	0.0314888826548109	0.356243378067581	689.0
Cre03.g183350	g5277	0.1113745743354549	0.3575824567366138	4169.0
Cre03.g183300	g5278	0.0499205748887542	0.2635484151284164	523.0
Cre03.g183250	g5279	0.024795646695666	0.3104818483320548	370.0
Cre03.g183200	g5280	0.0223576314465523	0.2678168312759464	5520.0
Cre03.g183150	g5281	0.1473014889885515	0.4584596023838612	1994.0
Cre03.g183100	g5282	0.0049301738749909	0.1639738356379107	620.0
Cre03.g183050	g5283	0.0149258657379711	0.5393420002224046	317.0
Cre03.g182950	g5285	0.0079979430278994	0.2172600563358405	1907.0
Cre03.g182900	g5286	0.0505062348401138	0.3040988310811232	573.0
Cre03.g182850	g5287	0.108829979122985	0.4812938957436343	1116.0
Cre03.g182800	g5288	0.0089135174786356	0.2115491358105364	1180.0
Cre03.g182750	g5289	0.0442294110664658	0.4450475833446642	1609.0
Cre03.g182700	g5290	0.0682020718344884	0.3937040709318414	4049.0
Cre03.g182650	g5291	0.0984409288030555	0.3928913430422435	1771.0
Cre03.g182600	g5292	0.0133252236109844	0.3348293867388525	806.0
Cre03.g182551	g5293	0.025061997689883	0.0913675838950413	432.0
Cre03.g182550	g5294	0.1408897360553878	0.4296300749036098	1986.0
Cre03.g182500	g5295	0.0207501906757488	0.2337463527800244	2232.0
Cre03.g182450	g5296	0.0135750312327134	0.2023356465919055	1001.0
Cre03.g182400	g5297	0.128953809854644	0.3795814754158887	1118.0
Cre03.g182350	g5298	0.0151520304881395	0.3550322352932811	620.0
Cre03.g182300	g5299	0.0216153289016189	0.3723276647354182	1071.0
Cre03.g182200	g5300	0.1151977363116943	0.4177393433249816	8042.0
Cre03.g182150	g5301	0.0121165801667139	0.2259936366416756	633.0
Cre03.g182100	g5304	0.1224160390654015	0.4471326417784347	1714.0
Cre03.g182050	g5305	0.0301198776059532	0.2202552765900358	1980.0
Cre03.g182000	g5306	0.1003882759711523	0.3409483475143567	697.0
Cre03.g181950	g5307	0.1079890560378056	0.3071538251218502	547.0
Cre03.g181900	g5308	0.2130513359622264	0.624258233040109	624.0
Cre03.g181800	g5309	0.2583893234183133	0.8839912472562348	277.0
Cre03.g181750	g5310	0.0461684197495749	0.5022125123623135	601.0
Cre03.g181700	g5311	0.0910472368475415	0.3542197254138064	1864.0
Cre03.g181650	g5312	0.1641132460253154	0.332869481985458	514.0
Cre03.g181500	g5315	0.0215842234125325	0.2030244748669759	1471.0
Cre03.g181450	g5316	0.0575624862124204	0.3810894466261859	1727.0
